alternative_id,module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,fe3_psi,n_simulations,random_seed,total_present_worth_mean,total_present_worth_std,total_present_worth_p05,total_present_worth_p50,total_present_worth_p95,total_present_worth_min,total_present_worth_max,gwp_total_project_kgco2e_mean,gwp_total_project_kgco2e_std,gwp_total_project_kgco2e_p05,gwp_total_project_kgco2e_p50,gwp_total_project_kgco2e_p95,gwp_total_project_kgco2e_min,gwp_total_project_kgco2e_max,demand_capacity_ratio_k_mean,demand_capacity_ratio_k_std,demand_capacity_ratio_k_p05,demand_capacity_ratio_k_p50,demand_capacity_ratio_k_p95,demand_capacity_ratio_k_min,demand_capacity_ratio_k_max
177,SRC,8,8,#4,10.0,nan,50000,42,744282.3523142461,58669.15308288982,649605.1821047234,744191.9388549246,839211.7012382394,581288.5940817953,953714.0106315406,839022.2946464282,68344.51114288172,735652.1783687727,833999.7584262785,960028.0469095656,694230.483560258,1048697.534878508,0.6500798682039477,0.015666244260497803,0.6276838977392479,0.6486683772883206,0.6767416507516499,0.6256835204741958,0.6806428154528164
178,SRC,8,8,#4,12.0,nan,50000,42,713844.7863255941,57456.23798714866,621620.3381169643,713988.8642077649,806503.1314896294,556641.986879301,919628.2462960308,831428.6516277043,68273.87992376591,728337.9515574605,826518.803888649,952241.6055444347,687375.6560447017,1039024.7300673774,0.775680725654601,0.018693093434563567,0.7489576667329436,0.7739965229108466,0.8074937871650039,0.7465707998809897,0.8121486894536402
179,SRC,8,8,#4,15.0,nan,50000,42,683407.220336942,56436.37954562309,592943.0199706806,683712.2980831715,774040.747315702,531623.6320674605,885542.481960521,823835.0086089806,68214.39329995323,720835.6526767757,818923.9825773097,944606.5354241949,680520.8285291455,1029351.9252562469,0.9641441309468681,0.02323486420133274,0.9309282992675129,0.9620507255843136,1.0036866585980766,0.9279615068868965,1.0094725400481184
180,SRC,8,8,#5,6.0,nan,50000,42,1040791.7571947508,78142.52694625473,911102.4869218166,1040859.7876617936,1169962.4045944544,821385.0208676885,1292238.8233212393,912996.2311036423,69606.31029807763,807461.961827924,908065.6609005624,1035503.6514588246,755444.0433499954,1142925.7527045622,0.2699115817530143,0.006504586552053397,0.26061282923246326,0.2693255341544022,0.2809814890856122,0.2597822774524109,0.2826012431907194
181,SRC,8,8,#5,8.0,nan,50000,42,921423.4839053124,68933.90937194409,807397.6362303061,921429.6956262962,1034876.362583162,724727.392419288,1153731.5489689657,883215.9242466678,68974.62951517387,778813.2589966281,878315.6682859932,1005031.5183433588,731953.2168776924,1104991.510242438,0.35156501245821736,0.008472348749750037,0.3394532089390752,0.3508016742199358,0.36598377909290497,0.3383713993145868,0.3680935398836158
182,SRC,8,8,#5,10.0,nan,50000,42,849802.5199316493,64199.51024229397,744256.1450451607,849691.7449970238,954955.9109917418,666732.8153502479,1071881.658050893,865347.7401324834,68675.12995174783,761337.7117063205,860550.2070626391,986694.9583486358,717198.5669247964,1082230.9647651636,0.43344594439800477,0.010445593489031008,0.4185132522111178,0.4325048215562477,0.4512229008628333,0.4171794846923692,0.4538240335864493
183,SRC,8,8,#5,12.0,nan,50000,42,802055.2106158737,61460.047765200165,701820.9901536342,802061.7995415372,902230.1052080316,628069.7639708876,1018411.4320282539,853435.6173896936,68509.09907881166,749709.8458739088,848451.8436106052,974402.1303359896,707241.4772410925,1067057.267780314,0.5154354880256578,0.012421455656284861,0.49767816537825155,0.514316344756462,0.5365750888212901,0.4960921057534608,0.5396682452624667
184,SRC,8,8,#5,15.0,nan,50000,42,754307.9013000984,59108.96471645101,658721.3666497628,754242.2209356567,850081.6401311894,589406.7125915275,964941.2060056148,841523.4946469038,68370.20994785732,738076.0227700506,836516.0811659357,962408.554300517,696488.331939869,1051883.5707954646,0.6385250111743895,0.015387784302769348,0.6165271183143274,0.637138608830992,0.6647128933591362,0.6145622967931668,0.6685447167338356
185,SRC,8,8,#5,18.0,nan,50000,42,724981.4413759646,57878.229202638235,631852.8865641595,725001.0490714302,818377.4024123865,565659.8157910641,932099.7231438946,834207.0532550458,68298.43170355163,730966.745465645,829207.6522310025,955148.7768361381,689883.7360107214,1042563.8662319212,0.7616830079158804,0.018355763091154897,0.7354421858521583,0.7600291978244663,0.7929219798031959,0.7330983917327972,0.7974928810251787
186,SRC,8,8,#6,6.0,nan,50000,42,1251101.9283112974,97039.0652807142,1091773.618098794,1251143.4524422316,1410248.0616050856,991682.2180920471,1536269.2324675736,965464.9588350647,71109.30376507918,857194.8515603018,960615.6127246907,1090051.8173587294,796658.421681255,1209760.5724061197,0.20107922785276625,0.0048457988830773015,0.19415182605443465,0.20064263303216423,0.20932610782873312,0.19353308005791242,0.2105327952285511
187,SRC,8,8,#6,8.0,nan,50000,42,1079656.6686853156,81419.81981292841,944581.933214244,1079834.6770714808,1214160.9871255783,852855.6124328877,1337335.1693615972,922692.3501666345,69847.11241855225,816829.0983953485,917770.6164689846,1045347.3838927405,763060.3804842341,1155276.697684534,0.25891284692932326,0.006239528557286624,0.24999301298833237,0.25835068041832276,0.2695316621876823,0.24919630569441437,0.27108541228597377
188,SRC,8,8,#6,10.0,nan,50000,42,976789.5129097267,73026.33612437977,855667.0943032284,976799.2513458801,1097489.9543528976,769559.6490373919,1217974.731498011,897028.7849655761,69247.20699401676,792176.1034648676,892057.488424149,1019136.4716044766,742901.5557660215,1122586.3728515822,0.31711708359299634,0.007642189727348968,0.3061920493235573,0.3164285406853097,0.33012303430529466,0.305216240295458,0.33202607119838873
189,SRC,8,8,#6,12.0,nan,50000,42,908211.409059334,68009.73694474493,795751.4883199615,908107.6495844852,1020091.7895919131,714029.006773728,1138401.1062556205,879919.7414982042,68914.85407510125,775670.6678760186,875012.9987012837,1001629.0087001617,729231.3945412105,1100792.822962948,0.37549434261298253,0.00904902055506279,0.36255814720355334,0.3746790476324874,0.3908945249602674,0.36140270402978775,0.39314788696474945
190,SRC,8,8,#6,15.0,nan,50000,42,839633.3052089413,63585.90829526065,735282.4779264455,839523.1434433816,943660.3315734506,658498.3645100641,1060493.5773927798,862810.6980308322,68637.50332543516,758902.8958203795,857976.1676703799,984052.5977336316,715103.6048465904,1078999.2730743133,0.46322532832014823,0.011163245465764854,0.447266703420378,0.46221954676192417,0.4822236292648948,0.4458413010033981,0.4850034696936125
191,SRC,8,8,#6,18.0,nan,50000,42,797516.3998540703,61219.093676998826,697798.1979243001,797567.7982394577,897285.362105236,624394.4935483339,1013328.606612845,852303.2630921283,68494.72618156273,748618.6135916696,847283.418776311,973246.5590074162,706219.2941628032,1065614.8715456757,0.5510625709315966,0.013280031056620656,0.5320778558736098,0.5498660720845225,0.5736633483975226,0.5303821672475979,0.5769703049039467
192,SRC,8,8,#6,24.0,nan,50000,42,736766.1494333522,58352.309065929316,642740.8566807817,736722.2422522216,831145.9647728042,575202.4011145683,945296.9276035633,837147.1328297742,68326.03514694946,733849.0778902537,832177.4087499474,958087.685694977,692537.7636384462,1046308.9482413621,0.7268913272314766,0.01751732000978245,0.7018491170478269,0.7253130588444398,0.7567033848729481,0.699612381292304,0.7610654993239218
193,SRC,8,10,#3,6.0,nan,50000,42,833539.6612626208,69552.7136409849,722633.2921190866,833932.434917117,944881.0755213598,648838.5630395871,1080913.303590446,1026618.0879202562,85268.24154726068,897779.329099901,1020446.473754409,1177514.7802919643,848403.0628430368,1284046.585252057,0.5180161708825712,0.011771209831994702,0.5011884192308323,0.5169556131976834,0.5380491431537469,0.4996853876082849,0.5409803771829769
194,SRC,8,10,#3,8.0,nan,50000,42,792192.838864274,68351.84628893151,683621.3048879168,792713.912863567,901162.7951220416,615358.2613918375,1034610.7166878771,1016302.7752776921,85198.99085524166,887693.6138739609,1010216.0586627531,1167122.4665484498,839091.3676844069,1270906.9096692984,0.6869850313497814,0.015610796361202578,0.664668327459399,0.6855785361564757,0.7135524492361677,0.662675030175694,0.717439806455216
195,SRC,8,10,#3,10.0,nan,50000,42,767384.745425266,67782.63753520344,659782.9054717828,767793.3917669506,875031.3637780759,594969.9474136163,1006829.1645463358,1010113.5876921536,85165.37149490531,881485.7428245619,1004114.4723412879,1160847.1132662224,833504.350589229,1263040.9110155809,0.8559776415011693,0.01945092256953943,0.8281712138638204,0.8542251601756548,0.8890804234620562,0.825687582008896,0.893924038260323
196,SRC,8,10,#4,6.0,nan,50000,42,973860.5322722975,75758.59451924998,850202.5236842548,973908.0684238821,1097521.6312113213,762462.411654052,1238052.811472664,1061625.7032769227,85625.87078561881,932005.8799829817,1055392.0093388585,1212947.6255102502,879484.5887551217,1328639.3886552749,0.29281904396322617,0.006653912759948526,0.2833068193886197,0.2922195424325546,0.3041430838637435,0.2824572005784366,0.3058000227670393
197,SRC,8,10,#4,8.0,nan,50000,42,897766.6173006676,72008.3405620545,781621.4569720632,897840.4632694558,1013963.0452894038,700845.8936478161,1152838.4006338895,1042641.5957301129,85408.49293832775,913411.4503548765,1036383.823854897,1193696.1135001522,862867.5803295589,1304457.3766274485,0.38653184528479057,0.008783408150837063,0.3739753610212611,0.3857404813428652,0.4014799920295606,0.37285383312456466,0.40366721196972094
198,SRC,8,10,#4,10.0,nan,50000,42,852110.2683176897,70191.10105925391,740038.9681301551,852507.5341723276,965052.8083862294,663875.9828440746,1101709.7541306247,1031251.1312020273,85304.71327991571,902329.8900581412,1025042.274244257,1182309.5133465617,852585.3390562244,1289948.1694107526,0.48029096389011616,0.01091395603872598,0.46468871532102796,0.47930764270948956,0.4988650086835711,0.46329514394753063,0.5015827717504804
199,SRC,8,10,#4,12.0,nan,50000,42,821672.7023290378,69176.49098522266,711613.3783272995,822135.8149059932,932228.3390226556,639229.3756415803,1067623.989795115,1023657.4881833034,85246.67700349582,894925.1664917413,1017481.8412755479,1174539.3268740338,845730.5115406682,1280275.3645996223,0.574072783795592,0.013045019782649027,0.5554240334693701,0.5728974588988767,0.596273604553407,0.5537583527509119,0.5995220392041044
200,SRC,8,10,#4,15.0,nan,50000,42,791235.1363403859,68327.73254364764,682676.9360874592,791763.3298800667,900154.3766384616,614582.768439086,1033538.2254596053,1016063.8451645796,85197.58253294883,887472.9115858072,1009981.6534058731,1166871.3218752088,838875.6840251118,1270602.5597884918,0.7147679023715091,0.01624212415155864,0.6915486721122502,0.7133045260632372,0.7424097529032,0.6894747624151535,0.7464543216178467
201,SRC,8,10,#4,18.0,nan,50000,42,772538.5907784685,67891.3402129116,664823.7044994334,772940.2820171396,880461.8284072744,599236.6308503373,1012600.7416230451,1011399.3824170183,85171.86584173198,882776.1648013941,1005466.3965375728,1162137.300325763,834665.0452699807,1264660.9534218637,0.8554777905829919,0.019439564140259984,0.8276876005991889,0.8537263326246276,0.8885612420670589,0.8252054190691364,0.893402028420765
202,SRC,8,10,#5,6.0,nan,50000,42,1148619.6731981947,87157.14451823955,1004165.9812335443,1148538.7727754219,1292691.6526246266,903972.4096299678,1437817.486391987,1105225.0676592414,86332.97469410891,974608.9423706917,1099008.3180594556,1257646.6268044624,914895.4385076159,1384176.387236807,0.19511892817024837,0.004433811094685984,0.18878049116700132,0.19471945245815717,0.2026646618699443,0.18821435069556047,0.2037687572131941
203,SRC,8,10,#5,8.0,nan,50000,42,1029251.3999087561,78992.57186505558,899452.6199475486,1029205.8395223983,1158822.593877308,807314.7811815673,1300082.7405839358,1075444.760802267,85818.81195267117,945495.796421396,1069389.6216789042,1226982.4804849667,890895.6731251068,1346242.144774683,0.2560298625311106,0.005817928868853117,0.24771273425543938,0.25550568113768896,0.26593117338775824,0.24696985980222472,0.2673799379007881
204,SRC,8,10,#5,10.0,nan,50000,42,957630.435935093,74888.0310812391,835805.1528679626,957824.4110179087,1079438.026542106,749320.2041125272,1219877.4015499773,1057576.5766880822,85574.86413250404,928048.2315536259,1051308.7838268732,1208756.4528994365,876141.0231722109,1323481.5992974085,0.3170186822358982,0.007203816481063375,0.30672033258295556,0.3163696357029965,0.32927858226924295,0.30580049816248356,0.33107245667221447
205,SRC,8,10,#5,12.0,nan,50000,42,909883.1266193176,72547.28971771918,792661.6074941776,909918.8098034633,1027152.3063660691,710657.1527331669,1166407.1755273382,1045664.4539452926,85439.39669025016,916408.4451123237,1039397.6875696102,1196700.2136020942,865596.3327370589,1308307.9023125588,0.37804522788412587,0.00859056136380167,0.3657644313269056,0.37727123897373216,0.39266517605012574,0.36466752747679043,0.3948043738181684
206,SRC,8,10,#5,15.0,nan,50000,42,862135.817303542,70560.42215114941,749333.19061025,862513.8189886844,975686.2935541281,671994.1013538068,1112936.949504699,1033752.3312025027,85325.78397714261,904875.4196461934,1027556.1500506033,1184896.611676526,854843.1874358355,1293134.2053277092,0.46962195232472514,0.010671517325621277,0.45436628652097044,0.46866047428885327,0.4877833999351883,0.45300367144317477,0.4904407915860751
207,SRC,8,10,#5,18.0,nan,50000,42,832809.3573794084,69528.83979271905,721938.4433862396,833193.8194642861,944132.098152023,648247.2045533434,1080095.4666429788,1026435.8898106448,85266.87521342201,897601.0480381657,1020283.4989293597,1177336.2366058677,848238.5915066878,1283814.500764166,0.5612228749812398,0.012753023158840875,0.5429915538520774,0.5600738582777995,0.582926757841293,0.5413631573351181,0.5861024803024751
208,SRC,8,10,#5,24.0,nan,50000,42,790514.853329879,68309.70902562406,681956.4539346029,791048.6808306433,899368.8472783157,613999.5242847666,1032731.6104707405,1015884.1470883181,85196.52918406732,887292.8195999003,1009816.9214196998,1166693.117308535,838713.469484,1270373.6598504346,0.7444604593016807,0.016916846945401166,0.7202766665402999,0.7429362920930346,0.7732505947771192,0.7181166034477515,0.7774631810907925
209,SRC,8,10,#6,6.0,nan,50000,42,1358929.8443147412,104453.42557341205,1186031.3421256624,1359044.4972707331,1531525.3480497557,1074269.6068543266,1681847.8955383215,1157693.7953906637,87559.09541258134,1025044.7937772898,1151533.2017466836,1311396.8314432933,956109.8168388755,1451011.2069383645,0.14275175539598195,0.003243838631116027,0.13811446563037366,0.14245949333984093,0.14827232042513358,0.1377002692894201,0.14908009212545736
210,SRC,8,10,#6,8.0,nan,50000,42,1187484.5846887594,90111.0823380555,1038030.466256623,1187380.7155756247,1336618.9739184321,935443.001195167,1482913.8324323448,1114921.1867222332,86529.07422613706,984036.1598356649,1108719.3726029573,1267423.8604223458,922511.7756418546,1396527.3322167788,0.18591685330998495,0.004224706514253033,0.17987734564356808,0.18553621741749501,0.193106719913488,0.17933790512916611,0.19415874461399324
211,SRC,8,10,#6,10.0,nan,50000,42,1084617.4289131707,82594.1594575383,948045.8606341189,1084595.7874440376,1220650.5517298232,852147.0377996711,1363553.3945687588,1089257.6215211754,86040.6702037996,959023.4396192605,1083187.8832728048,1241099.9565847712,902301.6404832453,1363837.0073838271,0.22920336444965841,0.005208333347083275,0.22175769477465485,0.22873410614609024,0.2380672279785849,0.2210926578045248,0.23936419270527326
212,SRC,8,10,#6,12.0,nan,50000,42,1016039.3250627778,78185.84654117367,887589.9461111285,1016051.9017918194,1143924.8392447052,796616.3955360074,1285287.0874180081,1072148.5780538034,85770.14720240487,942244.5387420794,1066092.4269039053,1223596.8886485123,888173.8507886251,1342043.4574951928,0.2725478274351545,0.006193277056443001,0.263694113186262,0.271989828073101,0.283087929031356,0.2629033116122615,0.284630161709169
213,SRC,8,10,#6,15.0,nan,50000,42,947461.2212123851,74361.43412495512,826811.8981148725,947618.8968149463,1068311.9568813522,741085.7532723434,1208489.320891864,1055039.5345864315,85544.18558827782,925538.834821227,1048741.2060156818,1206262.476292385,874046.0610940049,1320249.9076065584,0.3376206494836238,0.007671968042841231,0.3266530450701756,0.33692942362135647,0.35067727877332006,0.3256734337353898,0.3525877309799588
214,SRC,8,10,#6,18.0,nan,50000,42,905344.3158575142,72342.70290825458,788542.818767993,905348.1776123617,1022170.456479898,706981.8823106132,1161324.3501119292,1044532.0996477273,85427.65528445377,915272.3458126349,1038273.4852789798,1195578.9342888305,864574.1496587697,1306865.5060779206,0.40272999781421587,0.009151489039102893,0.3896473166801953,0.40190547066984295,0.4183045673594814,0.3884787896030735,0.4205834457817004
215,SRC,8,10,#6,24.0,nan,50000,42,844594.0654367959,69925.50630272736,732984.1488095479,844890.7058514539,956863.6857899516,657789.7898768476,1093292.6711026474,1029375.9693853732,85289.55143239479,900483.2440738837,1023147.5572525939,1180402.853060239,850892.6191344126,1287559.5827736068,0.5330022683510636,0.012111748424764493,0.5156876934289258,0.5319110289582869,0.5536147902423368,0.5141411794217352,0.5566308242475795
