alternative_id,output,parameter,spearman_rho,abs_spearman_rho
301,total_present_worth,stone_57_unit_cost,0.25274310271940126,0.25274310271940126
301,total_present_worth,rebar_unit_cost,0.30543662090531065,0.30543662090531065
301,total_present_worth,fiber_unit_cost,0.001530070096740028,0.001530070096740028
301,total_present_worth,demolition_cost,0.050842725406641094,0.050842725406641094
301,total_present_worth,crushing_cost,0.04245471690382989,0.04245471690382989
301,total_present_worth,recycled_aggregate_credit,-0.03441562590003826,0.03441562590003826
301,total_present_worth,discount_rate,-0.21477505578591047,0.21477505578591047
301,gwp_total_project_kgco2e,concrete_gwp_factor,0.9967044356730178,0.9967044356730178
301,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019051506684132604,0.019051506684132604
301,gwp_total_project_kgco2e,rebar_gwp_factor,0.06832769002739507,0.06832769002739507
301,gwp_total_project_kgco2e,trucking_gwp_factor,0.03770107980020043,0.03770107980020043
301,gwp_total_project_kgco2e,demolition_gwp_factor,0.022263080414185236,0.022263080414185236
301,gwp_total_project_kgco2e,crushing_gwp_factor,0.025720567705936226,0.025720567705936226
301,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
302,total_present_worth,concrete_unit_cost,0.8925766245529029,0.8925766245529029
302,total_present_worth,stone_57_unit_cost,0.2572576363159591,0.2572576363159591
302,total_present_worth,rebar_unit_cost,0.25013947697138383,0.25013947697138383
302,total_present_worth,fiber_unit_cost,0.0012343651902857462,0.0012343651902857462
302,total_present_worth,demolition_cost,0.05175839376419136,0.05175839376419136
302,total_present_worth,crushing_cost,0.042771046423220424,0.042771046423220424
302,total_present_worth,recycled_aggregate_credit,-0.03569376371325351,0.03569376371325351
302,total_present_worth,discount_rate,-0.2186068859389651,0.2186068859389651
302,gwp_total_project_kgco2e,concrete_gwp_factor,0.9974672402924268,0.9974672402924268
302,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01905457309050183,0.01905457309050183
302,gwp_total_project_kgco2e,rebar_gwp_factor,0.056333847116709544,0.056333847116709544
302,gwp_total_project_kgco2e,trucking_gwp_factor,0.03708575533857831,0.03708575533857831
302,gwp_total_project_kgco2e,demolition_gwp_factor,0.022257793499975122,0.022257793499975122
302,gwp_total_project_kgco2e,crushing_gwp_factor,0.025796833546414738,0.025796833546414738
302,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
303,total_present_worth,concrete_unit_cost,0.9012091222336357,0.9012091222336357
303,total_present_worth,stone_57_unit_cost,0.25989132662686854,0.25989132662686854
303,total_present_worth,rebar_unit_cost,0.2120216862819287,0.2120216862819287
303,total_present_worth,fiber_unit_cost,0.001018951997975581,0.001018951997975581
303,total_present_worth,demolition_cost,0.05230765541519507,0.05230765541519507
303,total_present_worth,crushing_cost,0.04289431992486974,0.04289431992486974
303,total_present_worth,recycled_aggregate_credit,-0.036502593527145036,0.036502593527145036
303,total_present_worth,discount_rate,-0.2208144113754896,0.2208144113754896
303,gwp_total_project_kgco2e,concrete_gwp_factor,0.9978863752298747,0.9978863752298747
303,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01905212207658085,0.01905212207658085
303,gwp_total_project_kgco2e,rebar_gwp_factor,0.04832339818352136,0.04832339818352136
303,gwp_total_project_kgco2e,trucking_gwp_factor,0.036674733142733895,0.036674733142733895
303,gwp_total_project_kgco2e,demolition_gwp_factor,0.0222577385973831,0.0222577385973831
303,gwp_total_project_kgco2e,crushing_gwp_factor,0.02584189118579276,0.02584189118579276
303,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
304,total_present_worth,concrete_unit_cost,0.9084509079664524,0.9084509079664524
304,total_present_worth,stone_57_unit_cost,0.26213361238830946,0.26213361238830946
304,total_present_worth,rebar_unit_cost,0.1730297217797719,0.1730297217797719
304,total_present_worth,fiber_unit_cost,0.0007940797361576319,0.0007940797361576319
304,total_present_worth,demolition_cost,0.052764731196273895,0.052764731196273895
304,total_present_worth,crushing_cost,0.04294943142076378,0.04294943142076378
304,total_present_worth,recycled_aggregate_credit,-0.03727450456716581,0.03727450456716581
304,total_present_worth,discount_rate,-0.22269309734886972,0.22269309734886972
304,gwp_total_project_kgco2e,concrete_gwp_factor,0.9982334235373734,0.9982334235373734
304,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019047411068482966,0.019047411068482966
304,gwp_total_project_kgco2e,rebar_gwp_factor,0.04030965567829987,0.04030965567829987
304,gwp_total_project_kgco2e,trucking_gwp_factor,0.03626083432186434,0.03626083432186434
304,gwp_total_project_kgco2e,demolition_gwp_factor,0.022253350302213343,0.022253350302213343
304,gwp_total_project_kgco2e,crushing_gwp_factor,0.025888969465811592,0.025888969465811592
304,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
305,total_present_worth,concrete_unit_cost,0.9121740700919737,0.9121740700919737
305,total_present_worth,stone_57_unit_cost,0.2632932052853813,0.2632932052853813
305,total_present_worth,rebar_unit_cost,0.1486964913668706,0.1486964913668706
305,total_present_worth,fiber_unit_cost,0.0006619730092567892,0.0006619730092567892
305,total_present_worth,demolition_cost,0.05300092188267237,0.05300092188267237
305,total_present_worth,crushing_cost,0.042953115039069255,0.042953115039069255
305,total_present_worth,recycled_aggregate_credit,-0.03772144770865658,0.03772144770865658
305,total_present_worth,discount_rate,-0.22367125615131017,0.22367125615131017
305,gwp_total_project_kgco2e,concrete_gwp_factor,0.9984113099629486,0.9984113099629486
305,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019039095132607643,0.019039095132607643
305,gwp_total_project_kgco2e,rebar_gwp_factor,0.03538345870679339,0.03538345870679339
305,gwp_total_project_kgco2e,trucking_gwp_factor,0.0360012491308805,0.0360012491308805
305,gwp_total_project_kgco2e,demolition_gwp_factor,0.022251091496516436,0.022251091496516436
305,gwp_total_project_kgco2e,crushing_gwp_factor,0.02591357505580543,0.02591357505580543
305,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
306,total_present_worth,concrete_unit_cost,0.9165252388449462,0.9165252388449462
306,total_present_worth,stone_57_unit_cost,0.26466340354951334,0.26466340354951334
306,total_present_worth,rebar_unit_cost,0.11316976297137991,0.11316976297137991
306,total_present_worth,fiber_unit_cost,0.0004618405475447362,0.0004618405475447362
306,total_present_worth,demolition_cost,0.05329308828077324,0.05329308828077324
306,total_present_worth,crushing_cost,0.04290315599095327,0.04290315599095327
306,total_present_worth,recycled_aggregate_credit,-0.03831195393596478,0.03831195393596478
306,total_present_worth,discount_rate,-0.22484845481842478,0.22484845481842478
306,gwp_total_project_kgco2e,concrete_gwp_factor,0.9986192787095918,0.9986192787095918
306,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01903509141228604,0.01903509141228604
306,gwp_total_project_kgco2e,rebar_gwp_factor,0.0282707527812283,0.0282707527812283
306,gwp_total_project_kgco2e,trucking_gwp_factor,0.03563263655111706,0.03563263655111706
306,gwp_total_project_kgco2e,demolition_gwp_factor,0.022251863030084744,0.022251863030084744
306,gwp_total_project_kgco2e,crushing_gwp_factor,0.025954896887725964,0.025954896887725964
306,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
307,total_present_worth,concrete_unit_cost,0.7568099026598759,0.7568099026598759
307,total_present_worth,stone_57_unit_cost,0.22108869768011552,0.22108869768011552
307,total_present_worth,rebar_unit_cost,0.5601441452337537,0.5601441452337537
307,total_present_worth,fiber_unit_cost,0.0028375908325270365,0.0028375908325270365
307,total_present_worth,demolition_cost,0.044279705808719885,0.044279705808719885
307,total_present_worth,crushing_cost,0.03883127126196451,0.03883127126196451
307,total_present_worth,recycled_aggregate_credit,-0.026705484870362197,0.026705484870362197
307,total_present_worth,discount_rate,-0.18748891537831214,0.18748891537831214
307,gwp_total_project_kgco2e,concrete_gwp_factor,0.9896966720146307,0.9896966720146307
307,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019013480578005393,0.019013480578005393
307,gwp_total_project_kgco2e,rebar_gwp_factor,0.1335635249096174,0.1335635249096174
307,gwp_total_project_kgco2e,trucking_gwp_factor,0.04092618943281848,0.04092618943281848
307,gwp_total_project_kgco2e,demolition_gwp_factor,0.022179029465511618,0.022179029465511618
307,gwp_total_project_kgco2e,crushing_gwp_factor,0.025255090202518034,0.025255090202518034
307,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
308,total_present_worth,concrete_unit_cost,0.8197579726315832,0.8197579726315832
308,total_present_worth,stone_57_unit_cost,0.23711289981167719,0.23711289981167719
308,total_present_worth,rebar_unit_cost,0.44984023065180817,0.44984023065180817
308,total_present_worth,fiber_unit_cost,0.0022636438220574578,0.0022636438220574578
308,total_present_worth,demolition_cost,0.047611659710916666,0.047611659710916666
308,total_present_worth,crushing_cost,0.04087132372898854,0.04087132372898854
308,total_present_worth,recycled_aggregate_credit,-0.030451169749044472,0.030451169749044472
308,total_present_worth,discount_rate,-0.2013703193602969,0.2013703193602969
308,gwp_total_project_kgco2e,concrete_gwp_factor,0.993619884983816,0.993619884983816
308,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019041934339328777,0.019041934339328777
308,gwp_total_project_kgco2e,rebar_gwp_factor,0.1026687671592755,0.1026687671592755
308,gwp_total_project_kgco2e,trucking_gwp_factor,0.03942039696616817,0.03942039696616817
308,gwp_total_project_kgco2e,demolition_gwp_factor,0.02223773215388709,0.02223773215388709
308,gwp_total_project_kgco2e,crushing_gwp_factor,0.025488650874739463,0.025488650874739463
308,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
309,total_present_worth,concrete_unit_cost,0.8531630404401452,0.8531630404401452
309,total_present_worth,stone_57_unit_cost,0.246027432597035,0.246027432597035
309,total_present_worth,rebar_unit_cost,0.37403203492583686,0.37403203492583686
309,total_present_worth,fiber_unit_cost,0.0018765932511186376,0.0018765932511186376
309,total_present_worth,demolition_cost,0.049454602441253846,0.049454602441253846
309,total_present_worth,crushing_cost,0.041857357620902945,0.041857357620902945
309,total_present_worth,recycled_aggregate_credit,-0.03266244395204098,0.03266244395204098
309,total_present_worth,discount_rate,-0.20902797051447392,0.20902797051447392
309,gwp_total_project_kgco2e,concrete_gwp_factor,0.9954621633108249,0.9954621633108249
309,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019052386621668957,0.019052386621668957
309,gwp_total_project_kgco2e,rebar_gwp_factor,0.08400302309164923,0.08400302309164923
309,gwp_total_project_kgco2e,trucking_gwp_factor,0.03849135961702855,0.03849135961702855
309,gwp_total_project_kgco2e,demolition_gwp_factor,0.022253907492741566,0.022253907492741566
309,gwp_total_project_kgco2e,crushing_gwp_factor,0.025618386906119357,0.025618386906119357
309,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
310,total_present_worth,concrete_unit_cost,0.8726645834415458,0.8726645834415458
310,total_present_worth,stone_57_unit_cost,0.25144954225696386,0.25144954225696386
310,total_present_worth,rebar_unit_cost,0.31968598632201845,0.31968598632201845
310,total_present_worth,fiber_unit_cost,0.00160785022653114,0.00160785022653114
310,total_present_worth,demolition_cost,0.05057932811527173,0.05057932811527173
310,total_present_worth,crushing_cost,0.042354188809101675,0.042354188809101675
310,total_present_worth,recycled_aggregate_credit,-0.03407059188258824,0.03407059188258824
310,total_present_worth,discount_rate,-0.21367744120737261,0.21367744120737261
310,gwp_total_project_kgco2e,concrete_gwp_factor,0.9964753704648942,0.9964753704648942
310,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019049629788803858,0.019049629788803858
310,gwp_total_project_kgco2e,rebar_gwp_factor,0.07150274458482511,0.07150274458482511
310,gwp_total_project_kgco2e,trucking_gwp_factor,0.037861880331528756,0.037861880331528756
310,gwp_total_project_kgco2e,demolition_gwp_factor,0.022257460962982985,0.022257460962982985
310,gwp_total_project_kgco2e,crushing_gwp_factor,0.025704314273097724,0.025704314273097724
310,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
311,total_present_worth,concrete_unit_cost,0.8894417255237766,0.8894417255237766
311,total_present_worth,stone_57_unit_cost,0.2563259323082904,0.2563259323082904
311,total_present_worth,rebar_unit_cost,0.26247752601078306,0.26247752601078306
311,total_present_worth,fiber_unit_cost,0.001299466707303787,0.001299466707303787
311,total_present_worth,demolition_cost,0.05156629705477052,0.05156629705477052
311,total_present_worth,crushing_cost,0.04271194973606078,0.04271194973606078
311,total_present_worth,recycled_aggregate_credit,-0.035418809998903525,0.035418809998903525
311,total_present_worth,discount_rate,-0.21781586193034275,0.21781586193034275
311,gwp_total_project_kgco2e,concrete_gwp_factor,0.9973133239670853,0.9973133239670853
311,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019055457824870184,0.019055457824870184
311,gwp_total_project_kgco2e,rebar_gwp_factor,0.05897096898688439,0.05897096898688439
311,gwp_total_project_kgco2e,trucking_gwp_factor,0.037223775345609514,0.037223775345609514
311,gwp_total_project_kgco2e,demolition_gwp_factor,0.022258931736167574,0.022258931736167574
311,gwp_total_project_kgco2e,crushing_gwp_factor,0.025781922173320766,0.025781922173320766
311,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
312,total_present_worth,concrete_unit_cost,0.898210140030484,0.898210140030484
312,total_present_worth,stone_57_unit_cost,0.2589661015300825,0.2589661015300825
312,total_present_worth,rebar_unit_cost,0.22607844188236742,0.22607844188236742
312,total_present_worth,fiber_unit_cost,0.0010981529760552612,0.0010981529760552612
312,total_present_worth,demolition_cost,0.05211160916094064,0.05211160916094064
312,total_present_worth,crushing_cost,0.04285375340712551,0.04285375340712551
312,total_present_worth,recycled_aggregate_credit,-0.036208061973203226,0.036208061973203226
312,total_present_worth,discount_rate,-0.22003694383683067,0.22003694383683067
312,gwp_total_project_kgco2e,concrete_gwp_factor,0.9977412677393525,0.9977412677393525
312,gwp_total_project_kgco2e,stone_57_gwp_factor,0.019053706589221484,0.019053706589221484
312,gwp_total_project_kgco2e,rebar_gwp_factor,0.051255004089462,0.051255004089462
312,gwp_total_project_kgco2e,trucking_gwp_factor,0.03682745247364298,0.03682745247364298
312,gwp_total_project_kgco2e,demolition_gwp_factor,0.022256836820230736,0.022256836820230736
312,gwp_total_project_kgco2e,crushing_gwp_factor,0.02582601855903441,0.02582601855903441
312,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
313,total_present_worth,concrete_unit_cost,0.9086047152197619,0.9086047152197619
313,total_present_worth,stone_57_unit_cost,0.26217975475885597,0.26217975475885597
313,total_present_worth,rebar_unit_cost,0.17209826562634334,0.17209826562634334
313,total_present_worth,fiber_unit_cost,0.0007888513393235406,0.0007888513393235406
313,total_present_worth,demolition_cost,0.052774372953589756,0.052774372953589756
313,total_present_worth,crushing_cost,0.04295133844847654,0.04295133844847654
313,total_present_worth,recycled_aggregate_credit,-0.03729194568752478,0.03729194568752478
313,total_present_worth,discount_rate,-0.22273376384669585,0.22273376384669585
313,gwp_total_project_kgco2e,concrete_gwp_factor,0.9982408100483843,0.9982408100483843
313,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01904663597360266,0.01904663597360266
313,gwp_total_project_kgco2e,rebar_gwp_factor,0.04011994463982398,0.04011994463982398
313,gwp_total_project_kgco2e,trucking_gwp_factor,0.036251220000772494,0.036251220000772494
313,gwp_total_project_kgco2e,demolition_gwp_factor,0.022253256024165304,0.022253256024165304
313,gwp_total_project_kgco2e,crushing_gwp_factor,0.025888602365555444,0.025888602365555444
